Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-08-05,BRK-B,413.7200012207031,413.7200012207031,417.8200073242188,406.1099853515625,413.4299926757813,7695100.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-06,BRK-B,422.1400146484375,422.1400146484375,427.4599914550781,415.1000061035156,416.4100036621094,5138700.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-07,BRK-B,427.0199890136719,427.0199890136719,433.1700134277344,425.6000061035156,426.0700073242188,4745600.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-08,BRK-B,431.5400085449219,431.5400085449219,432.260009765625,427.6000061035156,429.239990234375,3150000.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-09,BRK-B,431.6700134277344,431.6700134277344,434.75,430.2099914550781,431.9200134277344,2602600.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-12,BRK-B,430.3900146484375,430.3900146484375,434.1600036621094,429.010009765625,434.1600036621094,2376000.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-13,BRK-B,432.4100036621094,432.4100036621094,432.80999755859375,425.8999938964844,431.8299865722656,3472000.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-14,BRK-B,438.4700012207031,438.4700012207031,438.9800109863281,431.7099914550781,433.0,2860200.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-15,BRK-B,440.8399963378906,440.8399963378906,442.5899963378906,438.7200012207031,441.7999877929688,3226400.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-16,BRK-B,444.510009765625,444.510009765625,445.2000122070313,440.4500122070313,441.5499877929688,3345000.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-19,BRK-B,448.7699890136719,448.7699890136719,450.4500122070313,445.7300109863281,446.010009765625,3385300.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-20,BRK-B,448.3599853515625,448.3599853515625,450.5,446.3800048828125,449.2999877929688,2906500.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-21,BRK-B,446.6000061035156,446.6000061035156,451.2799987792969,443.8399963378906,449.8399963378906,3028500.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-22,BRK-B,449.0299987792969,449.0299987792969,449.6000061035156,444.6499938964844,446.2999877929688,3502800.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-23,BRK-B,453.3800048828125,453.3800048828125,453.7200012207031,448.80999755859375,450.0,2805400.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-26,BRK-B,454.489990234375,454.489990234375,459.2699890136719,453.3399963378906,455.30999755859375,3575800.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-27,BRK-B,460.6300048828125,460.6300048828125,462.1000061035156,454.6199951171875,455.9400024414063,3764700.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-28,BRK-B,464.5899963378906,464.5899963378906,466.6000061035156,460.7799987792969,461.1700134277344,4838100.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-29,BRK-B,468.3699951171875,468.3699951171875,469.8500061035156,463.0,467.1099853515625,4459400.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-08-30,BRK-B,475.9200134277344,475.9200134277344,476.9500122070313,470.0,470.5199890136719,7465800.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-03,BRK-B,476.8299865722656,476.8299865722656,482.8900146484375,473.7200012207031,475.0,7511900.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-04,BRK-B,478.5700073242188,478.5700073242188,484.8200073242188,474.2200012207031,478.6799926757813,5309400.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-05,BRK-B,464.9200134277344,464.9200134277344,479.4299926757813,462.8800048828125,479.4299926757813,6213200.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-06,BRK-B,459.4200134277344,459.4200134277344,468.1700134277344,458.5499877929688,463.8200073242188,4400300.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-09,BRK-B,459.6099853515625,459.6099853515625,466.0,459.260009765625,463.9700012207031,4571000.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-10,BRK-B,458.9200134277344,458.9200134277344,464.3200073242188,456.2099914550781,461.8200073242188,3544100.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-11,BRK-B,453.1000061035156,453.1000061035156,457.6199951171875,445.25,457.6199951171875,5772700.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-12,BRK-B,450.8699951171875,450.8699951171875,455.0,449.2699890136719,454.8399963378906,3855700.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-13,BRK-B,447.6099853515625,447.6099853515625,452.4299926757813,447.2099914550781,451.5799865722656,3882600.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-16,BRK-B,451.7799987792969,451.7799987792969,452.989990234375,448.3399963378906,448.7999877929688,3264400.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-17,BRK-B,456.6799926757813,456.6799926757813,461.1000061035156,453.2900085449219,453.5,3824300.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-18,BRK-B,456.6000061035156,456.6000061035156,459.8399963378906,454.8800048828125,458.0799865722656,3065200.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-19,BRK-B,459.7099914550781,459.7099914550781,462.1900024414063,457.25,462.0,3891300.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-20,BRK-B,455.30999755859375,455.30999755859375,457.9500122070313,454.0499877929688,457.760009765625,8468800.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-23,BRK-B,454.9800109863281,454.9800109863281,459.6499938964844,453.4200134277344,457.30999755859375,3485100.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-24,BRK-B,454.55999755859375,454.55999755859375,455.6000061035156,451.7699890136719,454.3299865722656,3009900.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-25,BRK-B,452.3599853515625,452.3599853515625,455.80999755859375,451.2099914550781,454.8999938964844,2843300.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-26,BRK-B,454.1799926757813,454.1799926757813,457.0,451.3399963378906,452.739990234375,3262000.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-27,BRK-B,457.4700012207031,457.4700012207031,458.2699890136719,455.0400085449219,456.0400085449219,2728000.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-09-30,BRK-B,460.260009765625,460.260009765625,460.6300048828125,454.5499877929688,458.3999938964844,3631100.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-01,BRK-B,457.4100036621094,457.4100036621094,459.7900085449219,454.8200073242188,459.1099853515625,3043700.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-02,BRK-B,456.6700134277344,456.6700134277344,458.7000122070313,454.1900024414063,458.7000122070313,2803400.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-03,BRK-B,452.9599914550781,452.9599914550781,455.9700012207031,450.9200134277344,455.4700012207031,2564700.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-04,BRK-B,461.9700012207031,461.9700012207031,462.1799926757813,453.80999755859375,455.010009765625,3090200.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-07,BRK-B,453.5,453.5,462.3399963378906,452.4100036621094,462.3399963378906,3222100.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-08,BRK-B,453.7999877929688,453.7999877929688,457.55999755859375,452.8500061035156,455.9599914550781,2234100.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-09,BRK-B,455.8999938964844,455.8999938964844,457.8800048828125,452.3599853515625,452.75,2206100.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-10,BRK-B,454.9299926757813,454.9299926757813,457.510009765625,452.7200012207031,457.5,2375800.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-11,BRK-B,460.2099914550781,460.2099914550781,463.4500122070313,455.8999938964844,455.8999938964844,3242000.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-14,BRK-B,459.9800109863281,459.9800109863281,462.0,458.1000061035156,461.9200134277344,2969800.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-15,BRK-B,462.6799926757813,462.6799926757813,466.6600036621094,460.510009765625,460.989990234375,3929900.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-16,BRK-B,465.6900024414063,465.6900024414063,466.0,462.2000122070313,463.25,3166300.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-17,BRK-B,465.8500061035156,465.8500061035156,467.8399963378906,464.2699890136719,466.1000061035156,2520900.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-18,BRK-B,464.7999877929688,464.7999877929688,467.0,463.25,467.0,5635500.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-21,BRK-B,464.1600036621094,464.1600036621094,465.7900085449219,461.6799926757813,464.5299987792969,3131500.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-22,BRK-B,461.4500122070313,461.4500122070313,465.1499938964844,457.6000061035156,464.1099853515625,3315200.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-23,BRK-B,460.6099853515625,460.6099853515625,463.260009765625,458.75,460.1499938964844,3655200.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-24,BRK-B,457.7699890136719,457.7699890136719,461.0499877929688,453.9599914550781,460.8999938964844,3793500.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
2024-10-25,BRK-B,454.010009765625,454.010009765625,459.4500122070313,453.0299987792969,458.6000061035156,2838900.0,NYQ,Berkshire Hathaway Inc. New,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,458.63,988214657024.0,149547008000.0,-0.002,Omaha,NE,United States,396500.0,0.0174254295026845
